class,specobjid,ra,dec,z,sigma_forbidden,oiii_5007_flux,nii_6584_flux,h_beta_flux,h_alpha_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,h_alpha_eqw
GALAXY,316474108168660992,170.51358,0.48579522,0.1046954,93.04882,38.16822,105.8345,52.30022,250.3221,36.51688,28.1614,9.262283,-22.35854
GALAXY,316474932802381824,170.52156,0.45379805,0.1007267,50.94133,1.611967,-0.6077806,-1.751739,-1.022197,2.669245,-2.17333,1.160713,0.1149996
GALAXY,316477406703544320,170.84557,1.1296689,0.2056154,107.5407,7.254536,21.30366,17.2579,64.69215,9.633102,8.241166,1.925819,-8.73044
GALAXY,316480155482613760,171.06592,0.97271799,0.1552314,185.1916,5.917131,-0.4108342,5.099255,7.925252,4.163087,-3.408564,-3.986544,-0.6286333
GALAXY,316485927918659584,170.82593,0.47942169,0.1450943,424.0839,-2.707526,6.459286,-0.6152684,1.769345,10.25001,-15.40263,-7.053263,-0.1867998
GALAXY,317583241261377536,172.71366,-1.1077492,0.04801087,69.43264,43.29606,90.92827,59.36871,330.8162,68.67798,46.73467,11.95684,-28.77121
GALAXY,317616776366024704,173.57032,0.69528788,0.02940377,47.98923,4.121807,6.198339,3.699196,21.63293,7.958212,6.042378,1.444586,-8.28678
GALAXY,317618975389280256,173.51536,1.018274,0.2054035,1,-0.9732096,2.749042,-2.098693,14.28811,-0.8244961,0.8066919,-1.752426,-0.1483898
GALAXY,317647287813695488,173.872,0.95256672,0.07294308,272.6727,17.94641,35.0993,5.773463,29.85859,9.776316,12.64085,1.852246,-1.327431
GALAXY,317648937081137152,173.98032,1.0654119,0.1325363,170.0378,10.83559,26.62106,8.389685,43.72397,14.42305,16.66219,7.203807,-2.769134
GALAXY,317659382441601024,174.45777,1.1966486,0.1110304,147.0796,8.779976,9.210895,4.626128,17.22599,5.297974,4.830435,-1.600367,-1.145086
GALAXY,318633829671659520,176.76637,-0.92992369,0.1166504,208.4796,7.22754,6.367662,14.57859,13.73484,-2.538512,5.627465,-3.084565,-0.3652935
GALAXY,299512767189116928,146.23657,-1.1192325,0.114409,131.932,-17.91994,7.476836,1.499598,5.516133,3.328082,1.762326,0.1320716,-0.9488087
GALAXY,299586984223991808,145.25193,0.12645211,0.1219135,408.1585,2.750407,5.117707,4.939748,11.15029,-11.55623,-9.556558,3.010372,-0.5508798
GALAXY,299598529096083456,145.55632,0.23846866,0.1532605,243.416,-4.532501,8.483975,3.598743,17.2999,12.06209,1.974856,0.3284778,-1.540932
GALAXY,299609799090268160,145.77515,0.32021602,0.02492348,42.14721,4605.134,51.04001,695.6219,2154.871,97.47421,70.34242,20.36342,-506.4763
GALAXY,299625467130963968,146.07867,0.21277136,0.200907,137.4103,8.51973,17.91464,3.197163,20.999,6.331286,7.592316,-1.213745,-2.130536
GALAXY,299647182485612544,146.77295,0.96442822,0.006186391,32.34764,153.3803,18.98438,74.80563,243.9635,39.8393,27.53757,8.283245,-58.34509
GALAXY,299653779555379200,146.90289,0.20893553,0.08021138,134.4577,1.491128,21.74889,3.739907,29.63078,8.240567,9.39329,4.996551,-1.613451
GALAXY,299660101747238912,147.17057,0.53120746,0.104128,53.21993,2.404023,3.846298,2.910593,-2.80047,-1.464526,-4.160301,-3.160822,-0.02532782
GALAXY,300615576982677504,148.59859,-0.73222758,0.04655848,45.29657,104.2611,42.20855,74.67915,212.5971,55.6404,37.37824,10.83131,-30.47298
GALAXY,300621074540816384,149.16857,-0.38049866,0.08544684,77.02284,1.410528,13.52851,8.5684,20.88668,3.071026,5.018312,2.866298,-3.362457
GALAXY,300637567215233024,148.38183,-1.2066102,0.08964385,101.6995,8.900477,4.830155,3.086626,5.871907,8.304883,0.02391198,-3.362315,-0.7242525
GALAXY,300644714040813568,148.97947,-0.19030594,0.02094694,71.00218,29.85291,29.0288,18.50891,49.14135,24.66943,14.64355,5.877972,-1.573259
GALAXY,300657908180346880,148.67968,-0.025100879,0.0842066,41.75709,9.202532,107.846,79.37543,325.7952,54.60605,35.65143,4.300614,-41.4318
GALAXY,300659832325695488,148.21834,-0.27664619,0.08190352,112.9588,4.218542,11.52893,6.886128,17.3271,3.195353,-0.526536,1.987152,-1.34417
GALAXY,300684571337320448,147.4937,-0.88315004,0.09164593,1,2.821343,0.9144201,10.11593,5.145198,2.440882,-0.7638156,0.8052487,-0.2194591
GALAXY,300685670848948224,147.60714,-0.75427855,0.1256663,71.51369,29.85422,78.98722,48.07443,178.9259,21.07478,20.69902,3.118382,-16.11335
GALAXY,300686495482669056,147.47438,-0.80832652,0.06685353,74.91857,8.953532,9.214919,7.561459,18.01926,1.297995,-0.7072617,4.871361,-0.681968
GALAXY,300686770360576000,147.42829,-0.84007574,0.08097252,141.5851,37.87999,63.11119,31.29603,73.12326,28.07733,23.50158,28.3918,-2.32027
GALAXY,300707386203596800,147.31845,0.82160167,0.2251949,32.37263,3.366862,1.832142,-3.604387,-0.1820998,-1.604931,1.953238,4.569464,0.01845171
GALAXY,300710959616387072,146.7729,0.70115846,0.03038891,41.62792,79.2635,12.66583,35.16845,138.2226,27.745,17.44817,7.930058,-32.30874
GALAXY,300730201069873152,147.83541,0.89975941,0.02049324,37.49244,68.23159,11.30907,36.34275,115.8531,21.58452,12.7189,1.539856,-32.49826
GALAXY,300736798139639808,148.0158,1.1484408,0.06410416,130.8282,16.40577,20.76882,13.97881,36.40179,5.581138,9.383044,5.704921,-1.645472
GALAXY,300742570575685632,147.92802,0.49422737,0.2429659,35.77414,1.410657,-0.1662843,8.733311,-5.911452,-1.568149,-4.624495,0.04999271,0.1639525
GALAXY,300745594232662016,147.89718,0.43473978,0.02063313,49.5654,465.3918,311.3021,491.2562,1615.863,290.3407,198.9717,36.17744,-71.39552
GALAXY,300787375674517504,149.06013,0.50943641,0.08021554,90.11115,34.20815,152.1624,99.94367,391.5531,66.79105,50.95337,12.10597,-30.91296
GALAXY,300790949087307776,149.19443,0.20273723,0.0877696,500,14.52878,-7.391675,13.72061,41.67171,-7.024568,2.868594,-11.37411,-0.5203463
GALAXY,301746699989182464,150.00945,-1.0622464,0.04609136,96.42355,33.88053,52.88875,-47.35792,54.99008,8.968994,16.43701,7.296957,-0.4014869
GALAXY,301753571936856064,149.91718,-0.74347471,0.0354549,45.99484,19.22739,112.8126,64.6968,335.107,0,0,14.80983,-19.83276
GALAXY,301799751425222656,149.16405,-0.70118018,0.1678794,177.8928,-2.722904,-1.432367,3.46129,1.708873,-7.064542,-4.623006,-1.495175,-0.2562096
GALAXY,301823665803126784,148.65065,-1.03566,0.1642807,243.6364,26.58551,18.66123,11.30079,19.24858,17.86841,-1.466026,0.5168364,-1.186008
GALAXY,301833561407776768,148.83217,1.0290068,0.1109342,155.3663,5.952682,29.75098,5.40097,20.15576,14.51596,12.90667,5.01761,-1.444067
GALAXY,301839883599636480,148.73787,0.63321685,0.09341974,96.51122,6.950274,15.59763,0.3283317,12.08818,9.755932,5.190448,-0.9060824,-0.5019343
GALAXY,301845381157775360,148.94484,1.125634,0.04636251,26.42905,4.151408,10.77979,13.0602,34.0448,10.3189,7.390224,1.314273,-11.67339
GALAXY,301851428471728128,149.31939,1.0224944,0.08606229,98.66049,12.23682,14.41212,5.615936,16.70556,3.775895,4.09873,7.547251,-1.602211
GALAXY,301871219681028096,149.41265,0.33257441,0.08085039,147.3827,17.48499,22.00583,6.584018,23.20687,17.09043,6.855562,3.769455,-1.167493
GALAXY,301910802099628032,150.19357,0.78263474,0.09769482,141.1751,8.984872,32.11441,1.012682,48.65951,4.882116,15.65055,6.51199,-2.269523
GALAXY,301911626733348864,149.95657,0.83227276,0.08730347,107.0367,3.479938,34.79629,4.437219,34.99501,8.393323,1.108071,4.834562,-4.55641
GALAXY,301914650390325248,150.37373,0.25716732,0.03367543,121.553,34.02142,45.71202,7.381612,43.61438,29.23037,28.69071,3.226833,-0.8308017
GALAXY,302872879421220864,151.96578,-0.27193006,0.06925703,147.4159,17.32195,74.98247,19.49665,94.40664,42.40758,23.83404,6.975265,-3.418715
GALAXY,302886073560754176,151.76504,-0.6199176,0.08825807,70.56258,10.32664,55.93614,42.84208,173.0658,32.88034,23.28776,4.152916,-24.12896
GALAXY,302897068677031936,151.62996,-0.31106579,0.1009588,65.13049,6.095786,36.94192,29.96959,106.3563,15.90767,13.66472,1.280778,-9.461938
GALAXY,302912461839820800,151.21502,-0.6624469,0.1953063,1,1.774183,3.636369,-7.687812,0.0455031,-180.7008,-2.571347,1.641028,0.6380749
GALAXY,302935276706097152,150.38329,-0.9390966,0.135132,115.6886,3.057772,18.0809,4.757304,40.84317,3.308329,-1.107894,-0.5577321,-6.833041
GALAXY,302935551584004096,150.39506,-1.0367645,0.09419063,69.85375,14.61592,27.55841,35.59229,34.17955,7.924081,6.396877,1.65873,-0.6550644
GALAXY,302947921089816576,150.32183,-1.1273122,0.09517549,39.12154,0.9644192,3.891866,7.528596,10.60291,0.7548373,2.154707,1.212919,-0.5119902
GALAXY,303019114467715072,151.69388,0.29010167,0.09711574,244.2089,43.42113,80.40222,42.66053,143.9142,65.21687,59.62366,45.98342,-7.292092
GALAXY,303024062270040064,151.26589,0.74321791,0.09780461,202.2877,10.33575,19.15732,1.342326,10.02208,-5.77167,1.22542,1.288753,-0.3501231
GALAXY,303026536171202560,151.53618,0.68837128,0.02119605,54.04429,2.257849,-0.4247942,0.09181251,1.547603,0.8972005,-0.5019876,2.268425,-0.8176156
GALAXY,303029559828178944,151.96925,0.30330421,0.03379481,48.32582,581.2348,251.5824,442.0631,1534.108,164.9854,122.6972,15.90416,-378.9136
GALAXY,304025992224073728,153.42598,-0.12378176,0.09594639,54.6879,3.74485,3.939725,0.2387106,3.610846,-0.02416676,-4.520402,-0.3727622,-0.484767
GALAXY,304040010997327872,152.71702,-0.1342654,0.06864782,109.8974,20.73258,66.74867,42.38734,189.6835,12.48487,15.44123,1.798131,-7.422661
GALAXY,304057878061279232,152.42607,-0.5446425,0.09394514,239.1018,8.911141,9.391867,15.65274,7.066191,9.607203,-8.592993,4.097166,-0.3315482
GALAXY,304080967805462528,152.19846,-0.70694202,0.06778789,61.90152,3.242876,29.67705,24.14587,91.18592,14.19371,8.260423,1.155705,-14.35745
GALAXY,304093612189181952,152.09422,0.9937692,0.06252747,50.9486,10.88706,19.81148,24.03007,72.26315,19.87913,13.59314,2.94627,-14.4178
GALAXY,304123573881038848,152.59255,-0.032825263,0.0971982,149.9418,7.5752,12.45174,6.145363,14.79858,0.7090172,5.959038,5.735999,-1.269522
GALAXY,304154085328709632,153.72972,0.5604078,0.186942,247.4243,66.08192,175.2607,71.80116,314.6244,41.48652,32.43794,10.25261,-15.80881
GALAXY,304157108985686016,153.74107,0.12893356,0.06345028,358.8185,20.09179,10.32953,-3.033429,43.40924,10.64099,-15.95715,15.13006,-0.6894682
GALAXY,299492701101910016,146.9639,-0.54500256,0.05598059,51.47086,16.26119,61.2213,42.86956,195.5197,33.027,24.30562,2.18458,-32.89644
GALAXY,299497648904235008,147.22569,-0.29262062,0.1336352,110.3348,5.163755,15.94356,9.582579,39.90361,12.04137,1.372628,3.102972,-3.801637
GALAXY,299513316944930816,146.23485,-1.1527694,0.06741422,81.6038,51.88348,187.5996,117.5592,625.9243,125.9418,82.95983,22.94478,-59.226
GALAXY,299520188892604416,146.63068,0.070984066,0.1258571,150.7505,21.31228,32.3471,4.401685,33.48396,17.28963,16.09972,7.725523,-2.732036
GALAXY,299543828392601600,145.84849,0.051299053,0.1224862,201.7043,5.224374,20.81657,4.898918,29.56363,0.7510085,1.829457,-4.401441,-2.748266
GALAXY,299582586177480704,145.29603,0.80159953,0.07932202,405.3927,10.85526,-5.196966,4.653545,19.4764,-17.29626,3.173422,4.095982,-0.481246
GALAXY,299611173479802880,146.24704,0.92494778,0.1436299,95.6021,1.530842,44.41307,24.1229,129.3254,18.46485,12.30853,0.9208599,-10.54672
GALAXY,299611998113523712,146.29967,1.2087009,0.283498,58.86791,4.196486,-10.91902,1.035821,142.7294,131.6815,-2.701427,-0.8952764,-2.306303
GALAXY,299636462247241728,146.36651,0.8511818,0.1427506,143.5021,7.114043,44.46295,17.8656,74.09858,20.58567,14.87356,7.139791,-4.412317
GALAXY,299657627846076416,147.032,0.77534942,0.1431519,177.3381,13.90921,25.28188,27.62288,12.73472,10.20171,0.4324149,2.119815,-0.3147686
GALAXY,300637842093139968,148.21563,-0.87471248,0.107117,47.63712,7.092617,21.3765,16.88831,64.34763,15.06112,10.41248,-1.135396,-14.61378
GALAXY,300646088430348288,148.95363,-0.097142812,0.08395238,288.976,39.74197,32.57426,50.32314,17.27767,-3.572093,-9.84585,14.76977,-0.2832265
GALAXY,300675225488484352,147.73297,-0.72031643,0.1604183,162.4304,11.61049,25.53822,5.605584,22.27674,10.25694,3.71003,2.66344,-2.021335
GALAXY,300687594994296832,147.43725,-0.34209863,0.09523784,80.23413,42.78285,44.62761,19.99411,78.36694,14.68593,9.409718,2.901692,-9.095253
GALAXY,300702163523364864,146.72968,-0.25966202,0.1319903,264.4491,13.52926,4.996043,16.28064,0.3748422,-1.872652,7.549201,-2.149626,-0.1660762
GALAXY,300769233732659200,148.61933,0.25455036,0.08935121,91.67871,8.426869,37.54624,26.95425,102.5741,21.47036,14.27358,4.352865,-8.158567
GALAXY,300786001284982784,148.92474,0.22252607,0.03546179,60.62868,202.5237,88.06135,106.9028,420.5194,94.87071,74.93069,16.43069,-28.5887
GALAXY,301789306064758784,149.80716,-0.12433007,0.1670379,1,3.166915,0,0.6190206,0,0,0,-2.769452,1.182746
GALAXY,301801950448478208,149.37758,-0.31898332,0.08773529,58.32936,9.870459,58.95715,38.54222,175.117,36.93192,25.07043,5.882211,-26.28341
GALAXY,301814869710104576,149.31112,-0.31051183,0.08841926,100.7323,45.32411,143.4684,49.10869,228.1027,30.59772,30.63945,6.986237,-11.43395
GALAXY,301830812628707328,148.74977,0.979115,0.1266301,69.84287,5.003793,3.836067,-3.931665,-1.205596,-5.710511,-2.602123,-1.131758,-0.01253252
GALAXY,301861324076378112,149.24023,0.55097768,0.09211791,291.2696,12.8325,29.36026,15.85733,57.84697,13.48869,6.719638,-1.290789,-2.656107
GALAXY,301881115285678080,150.017,0.49588201,0.09149828,500,8.419527,14.53566,8.332018,6.979027,-15.95248,4.32915,4.987644,-0.4633311
GALAXY,301886063088003072,149.71597,1.1621102,0.05667516,123.9384,26.18031,49.42261,18.81611,59.41175,19.87533,12.66548,2.447002,-1.209793
GALAXY,301893759669397504,150.08223,0.4782499,0.04612698,83.38433,2.869592,2.421043,7.16321,9.683339,1.164189,0.03659508,2.191363,-0.3095739
GALAXY,301899532105443328,149.81438,1.1290149,0.07850531,500,-0.4703041,1.743539,3.287314,4.021103,15.77193,-8.76156,0.5337527,-0.2477565
GALAXY,302897343554938880,151.59158,-0.68010927,0.1632294,64.72335,29.82219,137.7248,84.69941,358.6552,51.1549,41.46725,9.537305,-28.75248
GALAXY,302904215502612480,150.64224,-0.87192628,0.09410395,54.90987,168.4846,94.99934,135.5812,442.6733,87.43896,66.73173,18.49554,-40.66494
GALAXY,302937200851445760,150.39704,-0.80781315,0.1397051,224.2486,8.872505,10.52699,5.81527,4.03855,7.083363,3.481321,-1.080245,-0.5700929
GALAXY,302937750607259648,150.47036,-0.87805072,0.1364336,73.55816,1.99239,10.18249,16.17804,16.54259,5.135491,4.349297,3.972475,-0.4786398
GALAXY,302946271822374912,150.10603,-1.0495469,0.04623836,68.85916,41.15973,158.5574,113.9501,500.8737,99.77538,66.24239,13.36059,-42.28374
GALAXY,302975683758417920,150.75101,0.15890057,0.09882391,50.69937,62.42987,49.36507,71.27544,241.406,53.12526,36.21382,10.86691,-38.73834
GALAXY,302979257171208192,150.64046,0.85940803,0.09260166,500,5.986626,-3.28033,5.110905,22.4841,13.65569,-12.05752,-0.8910561,-0.74439
GALAXY,302993275944462336,150.88271,0.84737002,0.09733426,123.5643,12.32497,19.69452,8.764787,32.03593,23.55431,10.55981,7.205902,-2.756231
GALAXY,302995749845624832,151.24894,0.60814631,0.06195069,60.22187,12.36268,8.079124,6.166836,19.22662,5.775144,5.620029,1.750576,-1.509961
GALAXY,303021863246784512,151.29783,0.83577785,0.09841955,61.37484,16.22292,105.1095,72.37771,312.1128,47.99031,31.01747,9.205478,-27.32112
GALAXY,303027635682830336,151.95262,0.51214857,0.09535927,98.35757,12.71041,1.264641,11.27365,21.87163,6.923148,3.044294,4.634656,-0.3179563
GALAXY,303041654456084480,152.00034,0.26470425,0.1222356,66.18163,25.82247,128.051,58.86372,245.189,44.0018,34.93706,8.462406,-30.07266
GALAXY,303043028845619200,152.08589,0.25061994,0.0314129,45.54049,24.14566,50.82046,57.57797,159.1111,38.20793,27.67314,11.63004,-15.95025
GALAXY,304018845398493184,153.31386,-0.6883863,0.08639676,141.54,17.96636,15.58466,14.37433,39.72355,9.325912,10.526,3.309416,-2.018975
GALAXY,304061726351976448,152.19061,-1.0232348,0.07935565,64.71439,6.425594,40.40799,31.16843,119.1504,22.83177,15.28378,7.663527,-14.07605
GALAXY,304065849520580608,152.26345,-0.22709347,0.04466367,102.1364,128.9936,712.5635,343.3907,1504.464,108.4115,103.0616,11.92462,-81.93341
GALAXY,304068048543836160,152.23597,-0.25634875,0.0689792,1,3.209089,-0.4294299,-1.218514,2.742217,1.340544,0.4944271,-4.020938,-0.4691072
GALAXY,304082617072904192,151.95737,0.88128958,0.121516,107.9827,14.72394,29.56052,9.260943,39.62435,23.02628,10.5088,2.695627,-3.237247
GALAXY,304090038776391680,152.01404,0.56125727,0.1002402,36.45905,7.443507,6.431858,5.021613,1.877216,0.1433352,5.1005,-4.440351,0.1825229
GALAXY,304100209258948608,152.14777,0.16602225,0.09660082,162.2089,11.60738,22.08314,11.35931,30.36318,17.82309,8.233554,9.730133,-1.495812
GALAXY,304105706817087488,152.367,1.0093904,0.1849512,38.95601,17.85862,48.38862,48.4031,167.8134,27.23271,24.24535,5.132213,-43.72673
GALAXY,304107905840343040,152.29915,0.90881903,0.1849434,153.4037,4.653922,7.218652,7.134373,13.25769,-5.673703,-2.107492,-1.472109,-1.034034
GALAXY,304112303886854144,152.28951,-0.063043735,0.09546287,176.2117,29.78824,42.34005,11.545,35.71974,27.25273,19.76822,8.006392,-1.332641
GALAXY,304120825101969408,152.529,-0.057688131,0.05838413,62.1228,17.55638,88.50278,63.23153,270.3356,53.12336,36.3458,9.354168,-21.92544
GALAXY,304123848758945792,152.42906,0.3827552,0.09616082,169.0447,5.270709,1.957655,13.77532,27.72641,6.200777,6.91338,-0.1257111,-0.9874543
GALAXY,304124673392666624,152.6544,0.27680326,0.09421418,164.3013,14.08321,40.26425,13.94331,34.3365,17.38699,9.44177,0.6114533,-1.008822
GALAXY,304129896072898560,152.72193,0.067942797,0.09596719,61.54314,6.98618,60.24661,36.47799,143.9121,20.00522,12.59006,0.8796226,-15.10802
GALAXY,305153815840057344,154.33863,-1.2468866,0.09406175,121.178,10.4992,147.8741,54.63796,394.4012,48.58559,32.84769,8.075693,-23.368
GALAXY,305158763642382336,154.73928,-0.39885226,0.09296343,100.9563,11.81982,97.76747,38.99339,197.3325,28.15184,21.65763,7.672845,-11.06651
GALAXY,305165635590055936,154.47414,-0.61480551,0.03375299,1,2.546753,5.700706,-7.351921,23.75232,-1.068402,-1.461975,-4.088531,-0.3359989
GALAXY,305167559735404544,154.48762,-0.09026105,0.06184145,52.21113,3.980815,20.58728,19.14972,77.20065,10.33812,4.830023,-0.6830243,-15.34738
GALAXY,305269264560973824,155.05879,0.52562314,0.0967497,102.9148,7.195988,7.509608,5.205594,0.002220397,2.893447,1.708745,-0.07474188,0.009678654
GALAXY,305273112851671040,155.13756,1.1986208,0.07774104,76.86662,7.023673,66.45229,42.52863,181.8519,24.80302,18.87258,4.623899,-16.00134
GALAXY,305284382845855744,155.47368,0.71993944,0.1254482,186.2998,7.747951,1.29082,0.5460599,8.063306,-2.964032,-1.140754,3.397549,-0.7584026
GALAXY,305286581869111296,155.3776,0.68786904,0.09609467,78.05534,46.70944,146.7186,109.3666,369.2381,74.26543,47.63091,7.388899,-22.44667
GALAXY,306262124533934080,157.083,-0.58656497,0.1090757,140.6697,65.4868,157.943,58.37239,276.1447,52.95437,42.83386,13.74847,-26.99931
GALAXY,306284664522303488,156.30458,-0.51423294,0.1109957,500,3.4371,6.956985,1.346298,5.353887,-2.272017,-13.46232,0.9098621,-0.2312785
GALAXY,306335516935088128,155.38022,1.0639674,0.1111901,72.803,-4.023541,4.086431,3.048728,13.25412,2.802262,1.367688,0.7168573,-1.085247
GALAXY,306336616446715904,155.32954,1.146488,0.1124182,115.7414,13.70591,33.40604,10.06503,46.86926,7.695471,6.373932,2.564008,-8.583511
GALAXY,306340464737413120,154.85507,0.44135834,0.3414942,1,3.939937,-2.518297,-1.968486,-2.115906,-1.102719,3.054745,9.047201,-0.539642
GALAXY,306343488394389504,154.99762,0.32135049,0.0971152,119.7453,11.19934,14.8941,6.820938,10.00951,10.52321,6.415613,4.670962,-0.6535792
GALAXY,306374274719967232,155.88305,0.34915955,0.09631827,95.7563,8.228626,50.25287,23.38627,112.1844,21.36216,12.43557,9.378521,-10.91592
GALAXY,306378123010664448,156.24213,0.44899786,0.09808512,101.2997,11.18328,156.3645,59.67176,273.7937,41.25809,39.71131,5.686459,-27.81164
GALAXY,306386644225779712,156.38068,0.43147257,0.1575763,196.1452,11.24041,29.19342,15.15525,65.57406,8.001942,5.534406,1.080093,-4.984528
GALAXY,306398189097871360,156.55443,0.42648938,0.06264427,49.55006,191.3701,126.8949,155.1223,620.0831,84.36475,61.01171,10.8075,-114.2901
GALAXY,306405061045544960,156.66956,0.14652943,0.0985629,397.2822,12.44785,1.355037,2.83917,6.76267,2.868554,-8.755646,6.10108,-0.5284258
GALAXY,306411658115311616,157.006,0.96686307,0.1064721,172.5475,38.10664,75.96021,13.54131,81.32256,25.07577,10.02943,11.81388,-5.22121
GALAXY,307434204197578752,157.54365,-0.32429593,0.09769445,53.49577,6.63362,65.08918,36.35677,168.0914,27.68188,16.09129,3.303734,-23.2338
GALAXY,307470488081295360,157.33636,0.98956342,0.08864196,139.9144,3.604021,12.63145,3.289653,19.66228,8.695534,12.12714,3.695319,-1.534987
