plate,mjd,fiberid,redshift,subclass,w1,w2,w3,w1flux,w2flux,w3flux
1665,52976,31,0.04802332,,13.681,13.588,11.213,534.19,231.69,518.43
1665,52976,639,0.01729418,BROADLINE,12.9,12.921,11.764,1096.2,428.01,312.09
1666,52991,599,0.01724276,STARFORMING,12.772,12.797,9.836,1233.2,479.83,1843.3
1734,53034,542,0.09879655,,13.324,12.901,8.905,741.75,436.31,4344.4
1734,53034,548,0.09924199,STARFORMING,14.63,14.38,10.316,222.94,111.67,1185
1734,53034,582,0.1044041,STARFORMING,13.526,13.473,10.227,615.79,257.52,1285.7
1734,53034,585,0.09917449,STARFORMING,13.735,13.389,9.579,507.94,278.1,2335.8
1734,53034,588,0.09973367,STARFORMING,15.346,15.051,10.909,115.26,60.224,686.33
1734,53034,593,0.1004378,STARFORMING,13.728,13.516,10.113,511.59,247.46,1427.7
1734,53034,594,0.04212972,AGN,12.387,11.84,8.33,1759.3,1158.5,7381.9
1734,53034,598,0.0868244,STARFORMING,14.73,14.666,11.479,203.26,85.835,405.81
1734,53034,600,0.1028792,AGN,13.903,13.162,9.6,435.13,342.95,2290
1734,53034,622,0.08766241,,13.195,13.082,10.586,835.24,369.25,924.08
1734,53034,624,0.1672928,STARFORMING,14.694,14.43,11.216,210.16,106.7,517.08
1734,53034,627,0.09842318,STARFORMING,14.715,14.478,10.752,206.04,102.06,792.77
1734,53034,630,0.08816892,,15.167,14.952,11.573,135.89,65.93,372.39
1734,53034,639,0.1924122,STARFORMING,14.166,13.822,10.514,341.52,186.69,987.33
1779,53089,561,0.05608361,,13.42,13.401,10.707,679.03,275.26,826.14
1779,53089,605,0.07976501,STARFORMING,14.693,14.515,11.294,210.24,98.652,481.29
1779,53089,612,0.09212135,STARFORMING,14.609,14.512,10.958,227.15,98.943,656.02
1779,53089,616,0.08883096,,13.578,13.499,11.82,587.26,251.43,296.45
1779,53089,619,0.09213112,STARFORMING,14.947,14.554,11.381,166.36,95.162,444.05
1780,53090,83,0.2443159,AGN,14.517,14.012,10.835,247.18,156.76,734.59
1780,53090,89,0.09451763,,13.767,13.623,11.236,493.54,224.3,507.78
1780,53090,97,0.1084663,,14.059,13.808,10.607,377.16,189.22,906.5
1780,53090,127,0.1087595,STARFORMING,13.793,13.443,9.489,481.94,264.82,2538.4
1780,53090,129,0.2434239,STARFORMING,14.139,13.864,11.87,350.25,179.59,283.13
1780,53090,136,0.0948678,STARFORMING,13.986,13.808,11.315,403.29,189.15,471.89
1780,53090,139,0.0961545,,14.642,14.413,11.345,220.45,108.39,459.07
1780,53090,202,0.04104817,STARFORMING,12.433,12.286,8.416,1685.6,768.14,6819.4
1780,53090,210,0.1020024,STARFORMING,14.722,14.485,10.356,204.76,101.35,1142.3
1780,53090,211,0.09505072,STARFORMING,14.668,14.621,11.15,215.27,89.492,549.74
1780,53090,214,0.09490147,STARFORMING,13.7,13.424,9.765,525.02,269.34,1968.6
1780,53090,219,0.09335059,STARFORMING,13.599,13.279,10.168,576.11,307.82,1357.9
1780,53090,242,0.1373078,STARFORMING,14.395,13.975,11.014,276.7,162.16,622.85
1780,53090,247,0.3176391,,14.104,13.8,11.724,361.89,190.56,323.85
1780,53090,248,0.2485359,,14.501,14.156,10.9,250.91,137.33,692
1780,53090,397,0.06885875,,14.539,14.355,11.137,242.4,114.27,556.13
1780,53090,425,0.09513235,,14.303,13.95,10.431,301.22,165.99,1065.8
1780,53090,483,0.07092609,,13.346,13.281,11.06,726.96,307.28,596.87
1780,53090,490,0.0968701,STARFORMING,13.971,13.691,10.174,408.96,210.62,1349.6
1780,53090,501,0.1362301,,14.496,14.165,11.14,252.04,136.17,554.74
1780,53090,504,0.09987471,STARBURST,13.831,13.497,9.429,465.12,251.98,2682.5
1780,53090,505,0.1113317,,14.552,14.393,11.188,239.54,110.34,530.59
1780,53090,507,0.04175678,BROADLINE,11.941,11.958,10.325,2652,1039.5,1174.8
1780,53090,508,0.06732111,STARFORMING,15.419,15.319,11.714,107.72,47.046,326.88
1780,53090,514,0.06127717,STARFORMING,14.208,13.905,10.294,328.77,173,1209.4
1780,53090,515,0.06562603,STARFORMING,15.15,15.02,11.64,138.03,61.966,350.09
1780,53090,517,0.06657245,STARFORMING,14.238,13.926,10.525,319.71,169.61,977.09
1780,53090,519,0.0655456,STARFORMING,14.597,14.382,11.326,229.78,111.51,467.43
1864,53313,386,0.1065136,,13.584,13.452,11.066,583.86,262.53,593.56
1864,53313,389,0.1219979,STARFORMING,14.283,13.998,11.347,306.85,158.72,458.27
1864,53313,422,0.1059192,STARFORMING,13.432,13.101,9.497,671.85,362.62,2520
1865,53312,247,0.1106565,,15.116,15.074,11.379,142.41,58.912,445.01
1865,53312,300,0.1581645,,13.909,13.603,10.604,432.92,228.55,908.33
1870,53383,49,0.1342316,AGN,13.285,12.715,8.933,769.2,517.66,4235.4
1870,53383,266,0.0556006,STARFORMING,14.349,14.062,10.308,288.57,149.66,1193.2
1870,53383,278,0.02296638,STARFORMING,13.43,13.317,9.644,672.92,297.19,2199.4
1870,53383,279,0.02284751,STARFORMING,11.208,11.042,7.368,5207.3,2416.3,17890
1870,53383,313,0.04147436,STARFORMING,14.691,14.51,11.09,210.57,99.092,580.88
1870,53383,334,0.0348771,STARFORMING,11.249,11.035,6.734,5015.1,2431.3,32095
1870,53383,343,0.0860021,STARFORMING,14.428,14.267,11.234,268.53,123.93,508.66
1870,53383,348,0.1249532,STARFORMING,13.286,13.033,9.374,768.23,386.04,2821.9
1870,53383,353,0.1251489,STARFORMING,14.129,13.764,9.959,353.55,196.91,1646.6
1870,53383,356,0.126573,STARFORMING,14.744,14.506,10.389,200.62,99.431,1107.8
1870,53383,360,0.01150439,STARBURST,13.558,13.431,10.179,597.93,267.61,1343.9
1870,53383,362,0.06846848,STARBURST,12.793,12.519,8.107,1209.5,620.15,9057.9
1870,53383,365,0.1240966,STARFORMING,13.544,13.234,9.567,605.64,321,2362.1
1870,53383,368,0.0681906,STARFORMING,14.469,14.318,10.547,258.37,118.3,957.55
1870,53383,369,0.06975262,AGN,14.267,14.02,11.113,311.18,155.53,568.67
1870,53383,371,0.07151718,STARFORMING,14.802,14.617,11.006,190.19,89.795,627.34
1870,53383,372,0.1373009,STARFORMING,14.135,13.646,10.281,351.56,219.53,1223.6
1870,53383,376,0.09758376,STARFORMING,14.402,14.058,10.731,274.98,150.2,808.57
1870,53383,405,0.1012072,STARFORMING,13.999,13.883,11.083,398.29,176.59,584.36
1870,53383,419,0.1006016,STARFORMING,14.336,14.05,10.487,292.14,151.36,1012.1
1870,53383,422,0.1350773,STARBURST,14.779,14.278,10.088,194.35,122.73,1462.1
1870,53383,424,0.1231183,STARFORMING,14.276,14.061,10.345,308.75,149.81,1153.6
1870,53383,433,0.0839394,,13.97,13.782,11.19,409.24,193.67,529.78
1870,53383,439,0.1363066,,13.531,13.323,11.338,613.26,295.62,462.21
1870,53383,450,0.1003153,STARBURST,15.063,14.909,11.22,149.53,68.616,515.38
1870,53383,454,0.1043852,,13.31,13.214,10.766,751.65,326.88,782.69
1870,53383,525,0.1002667,,14.588,14.308,11.284,231.6,119.39,485.86
1870,53383,533,0.1443782,,14.538,14.35,11.828,242.48,114.78,294.33
1870,53383,567,0.1385947,,14.315,14.116,11.096,297.74,142.46,577.67
1871,53384,256,0,,12.101,11.21,7.934,2289.2,2070.1,10631
1871,53384,308,0.1136922,,14.381,14.158,11.302,280.2,136.98,477.91
1871,53384,320,0.04079925,STARBURST,15.39,15.274,11.775,110.67,49.024,308.97
1920,53314,403,0.05470581,STARFORMING,14.485,14.289,10.32,254.79,121.41,1180.5
1920,53314,444,0.1457221,STARBURST,14.931,14.633,10.477,168.87,88.498,1021
1920,53314,449,0.07742333,STARFORMING,14.66,14.517,10.81,216.74,98.486,751.87
1920,53314,458,0.1080861,,13.594,13.439,11.123,578.66,265.68,563.41
1920,53314,459,0.03931143,STARFORMING,12.776,12.543,8.537,1228.7,606.4,6098
1920,53314,524,0.03933703,STARBURST,14.419,14.142,10.777,270.65,139.04,774.76
1920,53314,539,0.06026497,STARFORMING,14.405,14.362,11.486,274.07,113.54,403.27
1920,53314,561,0.03967514,STARFORMING,12.136,11.872,8.095,2216.6,1124.8,9166.3
1920,53314,565,0.09357988,STARFORMING,13.77,13.389,9.375,492.02,278.15,2817.1
1920,53314,566,0.04123326,,13.356,13.234,10.253,720.13,320.91,1254.9
1920,53314,580,0.04294787,STARBURST,14.599,14.242,9.911,229.37,126.88,1720.5
1920,53314,603,0.1458303,,14.161,13.952,10.898,343.11,165.7,693.4
1920,53314,604,0.03989578,STARFORMING,12.041,11.953,8.753,2418.9,1044.6,4996.5
1920,53314,610,0.04023288,STARFORMING,14.272,14.09,10.897,309.91,145.82,693.43
1920,53314,613,0.06487166,STARFORMING,14.568,14.484,11.14,235.84,101.51,554.69
1922,53315,243,0.03896718,,12.487,12.447,10.564,1604.2,662.59,942.69
1922,53315,285,0.03918729,STARFORMING,14.862,14.661,11.53,180.01,86.179,387.31
2081,53357,22,0.1406077,STARFORMING,13.782,13.452,10.836,486.41,262.62,733.65
2081,53357,24,0.03882853,STARFORMING,14.264,14.177,10.769,312.29,134.62,780.2
2081,53357,73,0.1316202,STARBURST,13.941,13.611,9.547,420.27,226.77,2406.2
2264,53682,170,0.1424467,,14.101,13.836,10.547,362.79,184.33,957.39
2264,53682,177,0.1089072,STARFORMING,13.928,13.641,9.91,425.33,220.6,1722.2
2264,53682,182,0.04634096,,12.408,12.454,11.538,1724.3,658.3,384.52
2264,53682,183,0.05918511,STARFORMING,14.054,14.042,10.698,378.63,152.53,833.54
2264,53682,184,0.07823955,AGN,13.742,13.167,9.836,504.68,341.48,1843.4
2264,53682,185,0.1094861,STARFORMING,14.279,14.045,11.108,307.82,152.12,571.44
2264,53682,188,0.1853185,,14.231,13.902,10.89,321.72,173.51,698.28
2264,53682,190,0.09917273,AGN,14.623,14.542,11.461,224.37,96.216,412.63
2264,53682,194,0.04654521,,14.044,14.016,10.761,382.42,156.2,786.57
2264,53682,202,0.0859965,,14.443,14.289,11.008,264.83,121.4,626.19
2264,53682,208,0.04657475,STARFORMING,13.599,13.417,9.357,575.82,271.05,2866.6
2264,53682,221,0.1622996,,14.246,14.064,10.701,317.36,149.39,830.76
2264,53682,222,0.04473182,STARFORMING,13.535,13.303,9.231,610.78,301.09,3219.3
2264,53682,230,0.01526916,STARBURST,11.733,11.584,7.478,3212.4,1466.5,16175
2264,53682,237,0.05351336,STARBURST,15.608,15.423,11.452,90.562,42.738,415.99
2264,53682,256,0.0478403,STARFORMING,14.506,14.272,10.528,249.77,123.38,974.38
2264,53682,272,0.04973043,STARFORMING,14.875,14.754,11.143,177.87,79.115,552.96
2264,53682,308,0.1252739,STARFORMING,13.411,13.202,10.943,684.9,330.56,664.7
2265,53674,6,0.1128904,AGN,13.573,13.166,10.002,590.2,341.51,1582.4
2265,53674,42,0.06571589,STARBURST,15.093,14.929,11.029,145.45,67.36,614.52
2267,53713,558,0.08064147,AGN,12.998,12.667,9.088,1001.4,541.18,3671.8
2267,53713,559,0.1007661,STARFORMING,14.475,14.214,11.217,256.98,130.12,516.61
2267,53713,584,0.1007816,STARFORMING,14.839,14.47,10.981,183.79,102.8,642.37
2269,53711,342,0.1177679,STARBURST,14.437,14.024,10.025,266.17,155.03,1549.2
2269,53711,343,0.04334792,STARFORMING,14.571,14.384,10.829,235.31,111.32,738.4
2269,53711,347,0.101731,STARFORMING,13.934,13.667,10.357,422.88,215.38,1140.3
2269,53711,350,0.1005815,,13.727,13.554,10.907,512.01,239.05,687.1
2269,53711,352,0.08094857,,13.938,13.833,10.957,421.66,184.84,656.43
2269,53711,356,0.1320789,STARFORMING,15.105,14.937,10.822,143.93,66.868,743.58
2269,53711,357,0.0809253,AGN,13.369,12.924,9.45,711.6,426.78,2631
2269,53711,360,0.1629055,STARFORMING,14.338,13.968,10.548,291.74,163.21,956.94
2269,53711,442,0.04558375,,12.151,12.001,10.028,2185.2,998.73,1545
2269,53711,445,0.04550197,STARFORMING,15.243,15.021,11.276,126.71,61.915,489.15
2269,53711,451,0.04639749,,14.571,14.549,11.379,235.23,95.578,445.21
2269,53711,457,0.04407055,STARFORMING,14.878,14.717,10.969,177.27,81.875,649.49
2269,53711,464,0.04407603,,14.853,14.782,10.673,181.46,77.103,852.85
2269,53711,470,0.04463909,,12.398,12.406,10.56,1741.2,688.07,946.32
2269,53711,472,0.04385086,,13.039,13.002,11.089,964.82,397.49,581.52
2418,53794,361,0.05087168,STARFORMING,13.432,13.318,9.943,671.85,297.15,1669.9
2418,53794,362,0.1475504,STARFORMING,13.996,13.656,10.404,399.5,217.57,1092
2418,53794,365,0.06235273,STARFORMING,15.033,14.854,11.437,153.69,72.181,421.91
2418,53794,366,0.05098931,,12.73,12.491,9.008,1282.7,636.12,3953.2
2418,53794,371,0.01632497,BROADLINE,11.541,11.547,9.455,3834.9,1517.9,2618.1
387,51791,145,0.07923387,STARFORMING,14.6,14.42,10.66,229.12,107.65,862.83
387,51791,171,0.07848723,STARFORMING,14.725,14.571,11.058,204.18,93.668,598
395,51783,38,0.05054843,STARFORMING,13.079,12.744,9.244,929.65,503.83,3180.4
395,51783,39,0.0959746,BROADLINE,12.794,12.603,11.17,1209.4,574.07,539.31
395,51783,631,0.1160551,,13.734,13.512,11.543,508.58,248.36,382.57
396,51816,67,0.08012771,STARFORMING,13.705,13.532,9.512,522.59,243.9,2484.8
396,51816,74,0.240736,STARFORMING,13.666,13.005,9.464,541.5,396.26,2597.4
396,51816,77,0.04853233,STARFORMING,14.118,14.014,11.529,357.17,156.43,387.62
396,51816,112,0.08365034,STARFORMING,14.018,13.817,9.879,391.55,187.56,1772.3
396,51816,143,0.08331286,STARFORMING,14.698,14.457,11.463,209.28,104.04,411.74
396,51816,152,0.247955,STARFORMING,15.185,14.554,11.38,133.69,95.106,444.77
396,51816,159,0.09515661,STARFORMING,14.302,14.153,10.624,301.41,137.63,892.04
396,51816,162,0.1358647,STARFORMING,13.843,13.257,9.955,459.87,314.3,1652.3
396,51816,174,0.05068512,BROADLINE,11.808,11.849,10.778,2997.6,1149,774.24
396,51816,175,0.04991372,STARBURST,14.821,14.671,10.84,186.87,85.463,731.21
396,51816,177,0.1154022,STARFORMING,14.013,13.711,9.868,393.38,206.88,1789.4
396,51816,178,0.1993968,,14.005,13.686,11.024,396.43,211.67,617.38
396,51816,179,0.0509033,,14.611,14.363,11.387,226.87,113.46,441.96
396,51816,180,0.05192361,STARFORMING,14.624,14.446,10.969,224.15,105.09,649.43
396,51816,185,0.06749338,STARBURST,14.248,14.009,10.05,316.79,157.25,1513.5
396,51816,187,0.2480143,STARBURST,15.088,14.358,10.676,146.11,113.93,850.39
396,51816,194,0.01765772,,14.6,14.541,11.437,229.07,96.309,421.89
396,51816,197,0.1438922,STARFORMING,13.754,13.427,10.97,499.47,268.55,648.83
396,51816,233,0.01737376,STARFORMING,14.052,13.897,11.029,379.61,174.26,614.24
397,51794,188,0.08561965,STARBURST,14.706,14.478,10.591,207.81,102.07,919.56
397,51794,224,0.1028021,,13.288,13.218,11.266,767.1,325.58,493.99
397,51794,234,0.1092723,STARFORMING,14.492,14.184,10.566,252.98,133.82,940.81
397,51794,237,0.1019214,STARFORMING,14.025,13.821,11.513,388.96,186.97,393.43
397,51794,239,0.1038589,STARFORMING,14.92,14.688,11.466,170.56,84.091,410.65
397,51794,264,0.1701842,STARFORMING,15.505,15.171,11.235,99.567,53.892,508.1
397,51794,265,0.07898827,STARFORMING,14.326,14.069,10.7,294.76,148.68,831.85
397,51794,272,0.1027237,STARFORMING,15.061,14.86,11.632,149.86,71.759,352.43
397,51794,274,0.06136394,STARFORMING,13.443,13.311,9.674,665.26,298.9,2140.7
397,51794,278,0.07395146,,13.13,13.068,10.463,887.05,373.86,1034.3
397,51794,309,0.0623877,STARBURST,14.148,13.921,9.966,347.36,170.46,1636
397,51794,312,0.07791257,STARFORMING,14.692,14.419,10.959,210.45,107.76,655.26
397,51794,317,0.0803512,STARBURST,14.305,14.053,9.959,300.59,150.97,1645.2
397,51794,319,0.06231048,STARFORMING,14.775,14.55,10.801,194.95,95.491,757.55
397,51794,586,0.1229233,STARFORMING,13.805,13.511,9.471,476.41,248.55,2581
398,51789,340,0.0434692,STARFORMING,14.67,14.434,10.832,214.78,106.29,736.65
398,51789,375,0.04286787,STARFORMING,15.138,15.172,11.278,139.59,53.86,488.21
398,51789,379,0.09048559,,13.877,13.475,9.646,445.78,257.11,2195.4
398,51789,416,0.07251754,STARFORMING,13.307,13.161,9.579,753.87,343.13,2336.2
398,51789,451,0.0481239,STARFORMING,15.115,14.998,11.615,142.51,63.204,357.93
398,51789,460,0.07954434,,13.155,12.948,9.723,867.34,417.76,2045
398,51789,466,0.2155694,,13.923,13.511,11.485,427.53,248.56,403.8
398,51789,501,0.08919431,,13.094,12.999,10.873,916.99,398.46,709.09
398,51789,505,0.05924149,STARFORMING,13.544,13.377,10.021,605.75,281.42,1554.8
398,51789,509,0.07716345,STARFORMING,14.198,13.91,10.175,331.72,172.24,1349.5
398,51789,565,0.07691494,AGN,14.26,14.112,10.823,313.26,142.92,742.54
398,51789,568,0.09006899,,14.747,14.571,11.273,200.02,93.687,490.47
398,51789,576,0.1999238,STARBURST,15.301,14.664,10.429,120.16,85.951,1067.8
398,51789,578,0.1508364,STARBURST,14.08,13.677,9.508,369.69,213.31,2494.2
398,51789,580,0.09018841,AGN,14.16,13.868,10.434,343.48,179.01,1062.4
398,51789,581,0.05366255,STARFORMING,12.936,12.687,8.672,1061.1,530.94,5386.2
398,51789,582,0.04725703,STARBURST,13.296,13.029,8.954,761.12,387.76,4154.8
398,51789,584,0.04533009,STARFORMING,14.324,14.309,10.868,295.38,119.26,712.53
398,51789,585,0.0326753,STARFORMING,15.149,14.832,11.109,138.12,73.625,570.67
398,51789,604,0.1063211,,14.84,14.558,11.231,183.69,94.84,509.84
398,51789,619,0.2741553,STARBURST,14.971,14.175,10.231,162.74,134.91,1281.3
398,51789,625,0.05516091,STARFORMING,13.567,13.384,9.605,593.01,279.55,2279.6
399,51817,341,0.07791626,STARFORMING,14.358,14.241,11.44,286.31,127,420.8
399,51817,342,0.1018343,,15.531,15.073,11.69,97.149,58.983,334.11
399,51817,344,0.07807628,STARBURST,13.621,13.426,9.105,564.39,268.96,3615
399,51817,344,0.07807628,STARBURST,14.275,13.793,9.551,309.07,191.79,2397.6
399,51817,345,0.1026944,,13.597,13.429,11.296,576.91,268.19,480.42
399,51817,350,0.04374373,STARFORMING,14.093,13.988,10.96,365.59,160.26,654.82
399,51817,412,0.1312948,STARBURST,14.218,13.851,9.701,325.76,181.76,2086.6
399,51817,413,0.1491046,,14.226,14.025,11.788,323.37,154.84,305.45
399,51817,414,0.03067748,STARBURST,12.262,12.099,8.011,1974,913.08,9900.5
399,51817,448,0.1133675,STARFORMING,14.676,14.415,11.004,213.59,108.19,628.9
399,51817,450,0.01949208,STARFORMING,12.695,12.684,9.082,1324.9,532.81,3690.9
399,51817,533,0.1482105,STARBURST,15.082,14.583,10.614,147,92.664,900.36
399,51817,534,0.09444202,STARFORMING,13.829,13.663,10.331,466.16,216.23,1168.3
399,51817,562,0.1224298,STARFORMING,14.53,14.199,10.695,244.28,131.97,835.93
399,51817,576,0.08251984,STARBURST,13.67,13.369,9.486,539.55,283.29,2544.5
400,51820,593,0.0705197,,14.159,14.023,10.628,344,155.22,888.66
400,51820,600,0.117519,STARFORMING,13.722,13.527,10.689,514.09,244.93,840.48
400,51820,625,0.1514689,,14.517,14.275,10.785,247.35,123.04,769.44
400,51820,634,0.1686652,STARFORMING,14.549,14.132,10.812,240.09,140.28,750.36
400,51820,636,0.09933227,AGN,14.182,14.029,11.651,336.71,154.38,346.28
400,51820,639,0.1762055,,13.834,13.52,10.701,463.71,246.7,831.34
401,51788,353,0.1502958,STARFORMING,14.119,13.658,9.852,356.81,217.16,1816.4
422,51811,622,0.04309623,STARFORMING,14.986,14.838,11.206,160.62,73.269,522.1
422,51878,635,0.04554445,STARFORMING,13.488,13.365,9.945,638.02,284.53,1666.6
422,51878,637,0.05962276,STARFORMING,13.164,12.993,9.382,860.04,400.53,2799.5
422,51878,639,0.04193825,,13.501,13.456,11.412,630.17,261.52,431.74
423,51821,115,0.04272924,STARFORMING,12.519,12.525,9.13,1556.7,616.56,3532.5
423,51821,421,0.04171818,STARFORMING,12.867,12.663,8.423,1130.5,543.17,6775.8
423,51821,422,0.04212916,STARBURST,15.139,14.892,10.951,139.4,69.719,659.88
423,51821,423,0.06100523,AGN,12.394,12.427,10.599,1747.2,675.12,912.92
423,51821,424,0.04347493,,15.147,15.224,11.454,138.44,51.345,415.24
423,51821,427,0.06073311,,12.134,12.162,11.165,2221.1,861.35,541.92
423,51821,435,0.06193763,,14.187,14.005,10.767,335.25,157.72,781.66
423,51821,436,0.06108833,,14.071,14.003,10.731,372.9,158.05,808.53
423,51821,463,0.1796138,STARFORMING,13.833,13.197,9.991,464.44,332,1597.5
423,51821,475,0.1288814,,14.241,13.997,11.013,318.95,158.94,623.6
423,51821,480,0.1320871,STARFORMING,13.73,13.462,10.784,510.28,260.09,769.53
423,51821,483,0.1802964,,14.79,14.329,11.372,192.25,117.04,447.76
423,51821,485,0.05468764,,12.305,12.19,9.367,1896.5,839.79,2839.4
423,51821,489,0.0669283,,14.286,14.02,10.937,305.97,155.57,668.72
423,51821,491,0.1287687,AGN,14.328,13.948,10.394,294.31,166.3,1102.8
423,51821,492,0.06788451,,13.275,13.211,9.71,776.6,327.82,2069.8
423,51821,495,0.05450309,STARFORMING,14.107,13.996,9.98,360.64,159.13,1614.6
423,51821,499,0.05508829,STARFORMING,14.432,14.194,10.333,267.39,132.62,1166.4
423,51821,501,0.1863601,,14.633,14.16,10.968,222.19,136.76,649.69
423,51821,508,0.1290458,STARFORMING,14.413,14.024,11.453,272.08,155,415.68
423,51821,513,0.1416675,,14.391,14.035,10.601,277.62,153.45,911.13
423,51821,514,0.05462372,STARFORMING,14.225,14.06,10.176,323.48,149.91,1347.2
423,51821,515,0.1021909,STARFORMING,14.749,14.485,11.15,199.66,101.38,549.72
423,51821,516,0.05411176,STARFORMING,13.511,13.383,10.412,624.59,279.75,1084.4
423,51821,517,0.05359973,STARFORMING,14.672,14.423,11.319,214.48,107.32,470.47
423,51821,552,0.09397779,STARFORMING,13.544,13.19,9.534,605.93,334.23,2435.3
423,51821,557,0.05411638,STARFORMING,13.141,12.961,9.848,878.16,412.77,1823
423,51821,560,0.05958967,STARFORMING,13.571,13.426,10.296,591.22,268.79,1206.7
425,51898,248,0.06148512,STARBURST,13.86,13.637,9.722,452.88,221.37,2047.1
425,51884,281,0.05698755,STARFORMING,14.933,14.646,11.631,168.52,87.422,352.73
425,51898,549,0.1107177,,14.26,14.038,11.221,313.38,153.01,514.9
425,51884,554,0.112366,STARFORMING,14.714,14.555,11.166,206.31,95.058,541.62
425,51884,582,0.06217166,,12.789,12.746,11.172,1214.4,503.01,538.47
425,51898,588,0.1191866,,13.955,13.747,10.919,415,200.11,679.55
425,51884,616,0.1185409,STARFORMING,14.217,14,10.814,326.04,158.42,749.03
425,51884,620,0.07070188,,12.314,12.293,10.729,1880.2,763.48,809.62
425,51898,621,0.1245938,,14.465,14.17,10.651,259.47,135.54,870.29
425,51884,622,0.07366449,STARFORMING,14.005,13.776,9.962,396.42,194.88,1641.9
425,51898,624,0.1208147,,14.586,14.423,11.27,232.07,107.4,491.89
425,51898,625,0.07081246,AGN,13.484,13.37,11.109,640.23,283.17,570.66
425,51898,626,0.06224227,STARBURST,14.401,14.169,10.45,275.09,135.59,1047.6
426,51882,332,0.0691748,AGN,12.814,12.739,9.962,1186.5,506.28,1641.8
426,51882,333,0.2177625,STARBURST,14.132,12.086,8.512,352.6,923.98,6238.3
426,51882,335,0.05772332,BROADLINE,12.784,12.771,11.402,1219.6,491.45,435.6
